,image,price,deal,title,shop,location
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/123794032/TB2zZUelaQoBKNjSZJnXXaw9VXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
26.80",32,其妙凤梨酥800g 厦门特产凤梨酥伴手礼礼盒小吃零食糕点休闲食品,其妙旗舰店,福建 厦门
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/TB1kWubFVXXXXcgXFXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
14.80",41,"购10包邮 老大房旗舰店 上海特产鸡仔饼
美食
鸡子饼传统糕点零食品",老大房旗舰店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/871334157/TB2sM8Nzk9WBuNjSspeXXaz5VXa_!!871334157.jpg_360x360Q90.jpg_.webp,"¥
29.80",91,"芋头蛋黄酥 厦门特产酥饼糕点手工
美食
台湾零食小吃月饼馅饼礼盒",tb712438_44,福建 漳州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/3325702334/O1CN011T70rfwwwuEsFp4_!!3325702334.jpg_360x360Q90.jpg_.webp,"¥
46.80",38,"脍记军屯锅盔油煎馍馍千层酥饼四川成都特色小吃景区
美食
熟食8枚",浅食记,四川 成都
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB1oJ.sHXXXXXbJXVXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
31.90",72,"缙云烧饼梅干菜肉饼现买现烤缙云特产传统
美食
桶饼缸饼5个真空装",s鑫旺,浙江 丽水
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2891702599/TB2_eQWm5MnBKNjSZFCXXX0KFXa_!!2891702599-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
43.00",115,"老杭邦传统酥饼 杭州特色
美食
抹茶酥手工制作糕点绿茶饼零食小吃",老杭邦旗舰店,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/228615082/TB1Jw23Hf9TBuNjy1zbXXXpepXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
88.00",72,"北京特产 御食园京八件礼盒538gx2 特色京味
美食
糕点送礼礼包",御食园食品旗舰店,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/1098490366/TB2cJ9Om2ImBKNjSZFlXXc43FXa_!!1098490366-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.00",98,"嘉华鲜花饼 经典玫瑰饼300g 云南特产丽江传统糕点零食点心
美食",昆明大蓄食品专营店,云南 昆明
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3433469695/TB2p9zeJ1GSBuNjSspbXXciipXa_!!3433469695-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
88.00",51,"上海特产休闲零食老人糕点稻谷糯香字号点心传统舌尖
美食
大礼包盒",味佳林旗舰店,上海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2387581826/TB2dIilaU.jyKJjy0FpXXX2wVXa_!!2387581826.jpg_360x360Q90.jpg_.webp,"¥
52.25",17,"莆田特产糯米糕传统
美食
纯手工马糕Q软年糕手撕麻糕白糕1000g包邮",pthjdl98,福建 莆田
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/1050175285/TB1f2Gxmm_I8KJjy0FoXXaFnVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
45.80",24,"陈昌银麻花400g*4袋重庆磁器口陈麻花传统
美食
小吃麻花零食",盾皇食品专营店,重庆
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/732501769/O1CN011OwF5cPOeEnYWaS-732501769.jpg_360x360Q90.jpg_.webp,"¥
13.80",1120,"来伊份桃酥252g饼干传统糕点点心酥饼零食小吃
美食
食品核桃/蛋香",来伊份官方旗舰店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2452287770/TB2d3Nva56guuRkSnb4XXbu4XXa_!!2452287770-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
18.90",780,"四川特产锦城记三大炮 成都名小吃糍粑即食
美食
手工礼盒礼品零食",紫藤小镇食品专营店,四川 成都
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/3000056302/TB2oam2H1OSBuNjy0FdXXbDnVXa_!!3000056302-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
49.80",31,"10枚四川成都地方特色
美食
小吃军屯锅魁食品 猪肉馍锅盔糕点熟食",老区小兵旗舰店,四川 成都
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/878254633/TB2xECllQSWBuNjSszdXXbeSpXa_!!878254633.jpg_360x360Q90.jpg_.webp,"¥
41.90",364,"孕妇零食 黑芝麻饼 核桃酥
美食
小吃休闲食品成人款好吃的手工特产",返农归真,山东 临沂
0,//g.alicdn.com/s.gif,"¥
21.90",70,"稻香村羊羹栗子羹500g老北京特产传统小吃糕点零食休闲点心
美食
品",欣丰源食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
35.00",38,"上海特产老香斋.字号鸡仔饼广东特产小吃零食广州鸡仔饼舌尖
美食",qshx001,上海
0,//g.alicdn.com/s.gif,"¥
28.00",36,"南京人气
美食
酵墅 葱香猪肉角 网红欧包全麦面包 南京
美食
特产",沧澜流转,江苏 南京
0,//g.alicdn.com/s.gif,"¥
29.80",72,"【黄老五 南瓜仁酥188g*2袋】四川特产零食 传统休闲
美食
糕点",黄老五食品旗舰店,四川 内江
0,//g.alicdn.com/s.gif,"¥
29.80",170,"姚当家 安徽特产黄山烧饼梅干菜扣肉金华酥饼
美食
糕点心零食小吃",姚当家旗舰店,安徽 黄山
0,//g.alicdn.com/s.gif,"¥
44.00",8,"国琳老四川十味
美食
618g成都传统糕点特产礼盒手提装礼品",julie妞妞,四川 成都
0,//g.alicdn.com/s.gif,"¥
29.90",883,"【三只松鼠_夹心麻薯210gx3】糕点点心
美食
早餐零食干吃汤圆",三只松鼠旗舰店,安徽 芜湖
0,//g.alicdn.com/s.gif,"¥
28.80",3035,"鲜花饼嘉华酸奶优格礼袋鲜花饼云南特产休闲
美食
传统糕点点心零食",嘉华食品旗舰店,云南 昆明
0,//g.alicdn.com/s.gif,"¥
10.80",5206,"三禾北京稻香村 糕点特产
美食
牛舌饼 传统点心 零食小吃休闲食",北京稻香村旗舰店,北京
0,//g.alicdn.com/s.gif,"¥
43.00",17,"上海发货 台湾人气
美食
佳德凤梨酥 6个装",滕之夏,台湾 新北
0,//g.alicdn.com/s.gif,"¥
35.80",17,"丸滋原装进口台湾
美食
港式萝卜糕菜头粿酒店餐厅点心1000g",m卡哇伊sy,福建 厦门
0,//g.alicdn.com/s.gif,"¥
49.80",11,"牛街排队
美食
聚宝源 糖火烧10个装 清真食品 可发全国 国内代购",蛋挞妈妈北京美食代购,北京
0,//g.alicdn.com/s.gif,"¥
21.80",537,"仁香园手工小麻花280克3袋传统糕点零食小吃特产休闲食品
美食
袋装",吃货团,湖北 襄阳
0,//g.alicdn.com/s.gif,"¥
49.00",139,"好一朵茉莉花交响乳酪宁茉香饼5枚 南京特产糕点小吃
美食
送手提袋",好一朵茉莉花旗舰店,江苏 南京
0,//g.alicdn.com/s.gif,"¥
19.80",324,"1件【5斤】包邮 传统糕点蜜三刀 特产小吃
美食
油果甜点心休闲零食",山娃娃土特产店,山东 泰安
0,//g.alicdn.com/s.gif,"¥
53.80",87,"陈皮饼 澳门特产钜记饼家 澳门手信首创
美食
古法制造糕点零食送",chenxiaoqing1458,广东 珠海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1JPyYGFXXXXcCXFXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
46.00",3,"国内代购浦城糯米黑糖糕手工红糖糕
美食
糖糕 蒸 煎 炸4斤左右包邮",闽北家乡8,福建 南平
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/382818308/TB1fOjXp29TBuNjy1zbXXXpepXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
49.80",74,"葡式腰果曲奇澳门代购钜记饼家特产
美食
手信代购曲奇送礼佳品",chenxiaoqing1458,广东 珠海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2640424710/TB2nzeqFXmWBuNjSspdXXbugXXa_!!2640424710-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
17.80",57,"上好旺义乌麻花小辫小麻花浙江特产糕点天津
美食
小吃网红零食批发",上好旺旗舰店,浙江 金华
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2081170682/TB1E9XzaAOWBuNjSsppXXXPgpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
26.90",122,"荣欣堂太谷饼400g*5袋山西特产
美食
太古饼传统糕点点心早餐饼",锦晟轩食品专营店,山西 晋中
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2357341176/TB2TbwhhBDH8KJjSspnXXbNAVXa_!!2357341176.jpg_360x360Q90.jpg_.webp,"¥
38.00",9,"好食潮汕传统特产特色名小吃手工猪肠胀糯米速食
美食
500g",sunay35,广东 潮州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/475325704/TB2nvKABpOWBuNjy0FiXXXFxVXa_!!475325704-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
36.01",227,"知味观蛋黄肉松青团网红零食小吃 麻薯糍粑
美食
新鲜艾草糯米团子",知味观官方旗舰店,浙江 杭州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/169244391/TB2Ma4NtXXXXXXWXXXXXXXXXXXX_!!169244391.jpg_360x360Q90.jpg_.webp,"¥
61.50",25,"台湾排队
美食
奕顺轩夹心麻薯糕点肉松q饼蛋黄酥 芝麻招牌状元喜饼",冰诺蓝柠,福建 厦门
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2275130300/O1CN011E5RGcKr1iv3DAi_!!2275130300.jpg_360x360Q90.jpg_.webp,"¥
35.00",208,"金陵十二钗江苏南京特产
美食
南京糕点4口味糕团麻薯800克礼盒",洁若食品专营店,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3177322583/TB19lD.FeSSBuNjy0FlXXbBpVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
39.90",26,"卢司令牛乳派咸蛋黄
美食
雪花酥沙琪玛网红小吃手工糕点早餐零食品",卢司令旗舰店,福建 漳州
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/87508162/TB1hXawnDCWBKNjSZFtXXaC3FXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
14.90",173,"【百草味-肉松饼260gx2袋】早餐糕点点心休闲食品
美食
小吃零食",百草味零食连锁,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2461992213/O1CN011SDawWRbFRJtXHR_!!2461992213.jpg_360x360Q90.jpg_.webp,"¥
39.90",516,"荣欣堂红枣味太谷饼2100g山西特产
美食
红枣糕零食点心小吃",荣欣堂旗舰店供应商,山西 晋中
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1jD1BJXXXXXXGaXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
21.99",318,"鼓浪屿馅饼厦门特产日光岩馅饼6盒礼盒伴手礼绿豆饼
美食
零食包邮",津涎洪食品专营店,福建 厦门
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/112011232/TB2rjdCc7fb_uJkHFJHXXb4vFXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
4.20",12,重庆特产梁平袁驿豆干100g袋装有嚼劲儿豆干麻辣五香味满10袋包邮,柚美滋食品,重庆
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/108700753/TB2wbbXB41YBuNjy1zcXXbNcXXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
13.60",20,"螺说410g*1包螺蛳粉柳州正宗包邮广西特产酸辣螺狮粉速食米粉
美食",gxqhsm,广西 柳州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/114101067/TB2oVU6Fv9TBuNjy1zbXXXpepXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
17.80",4,零食特产果干蔬果干香菇干脆片休闲零食大人小孩可以吃办公室食品,清真果子铺,山东 枣庄
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3341463126/TB2PVQgmMaTBuNjSszfXXXgfpXa_!!3341463126-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
17.00",225,"友臣肉松饼500g福建特产休闲零食品糕点点心
美食
代餐早餐小吃",君雅食品专营店,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/660781108/TB2Q2IwqHSYBuNjSspiXXXNzpXa_!!660781108.jpg_360x360Q90.jpg_.webp,"¥
62.80",85,"轩妈家蛋黄酥 4种口味混合组合装传统糕点
美食
早餐点心零食小吃",taylorwei72,广西 南宁
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/49469233/TB2_Br5tB8kpuFjSspeXXc7IpXa_!!49469233.jpg_360x360Q90.jpg_.webp,"¥
138.00",7,"台湾代购永和王師傅南棗夏威夷果糖核桃糕南棗火山果台北特產
美食",peterbeby,台湾 台北
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2279859199/TB21PNDb8cXBuNjt_XoXXXIwFXa_!!2279859199-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
29.80",26,"【买2送1】蛋黄酥330g礼盒红豆沙雪媚娘麻薯传统糕点
美食
早餐零食",面对面食品专营店,云南 昆明
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/3243038203/TB2z3G1JGSWBuNjSsrbXXa0mVXa_!!3243038203-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.90",8796,"德辉小酥饼梅干菜肉金华黄山烧饼小吃浙江特产
美食
点心零食一口酥",德辉浙江专卖店,浙江 衢州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2707520412/TB2Emy9DamWBuNjy1XaXXXCbXXa_!!2707520412.jpg_360x360Q90.jpg_.webp,"¥
9.80",1796,"干吃汤圆麻薯整箱2000g驴打滚糯米糍
美食
吃的休闲食品成人款早餐",重庆孤独电子商务有限公司,重庆
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/215038056/TB20cJuvhWYBuNjy1zkXXXGGpXa_!!215038056.jpg_360x360Q90.jpg_.webp,"¥
68.80",100,"无糖精整箱休闲食品七夕零食大礼包脂低
美食
成人抖音早餐孕妇吃的",sunhongya_2009,江苏 苏州
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3897676059/TB2JsCsH1OSBuNjy0FdXXbDnVXa_!!3897676059-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
39.90",1440,"黄大妈蛋黄酥6枚雪媚娘手工新鲜海鸭蛋黄办公室糕点
美食
零食330g",蕊园旗舰店,四川 成都
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/3723507355/TB2BAE5Hk9WBuNjSspeXXaz5VXa_!!3723507355-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
18.80",36,"特产点心手工小麻花零食袋装好歪网红小吃糕点咪休闲
美食
品成人款",西倍食品专营店,浙江 金华
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3319843912/TB266jmjrSYBuNjSspfXXcZCpXa_!!3319843912.jpg_360x360Q90.jpg_.webp,"¥
48.00",19,"北京
美食
牛街清真小吃 白记年糕 驴打滚切糕艾窝窝仅支持闪送",蛋挞妈妈北京美食代购,北京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/3053011244/TB2c7AEuwmTBuNjy1XbXXaMrVXa_!!3053011244-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.90",33,"UK菠萝饼300g*3包特产零食菠萝风味食品特产小吃传统糕点点心
美食",uk食品旗舰店,湖南 长沙
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2869141322/TB2TCIIx4GYBuNjy0FnXXX5lpXa_!!2869141322.jpg_360x360Q90.jpg_.webp,"¥
29.90",11,"甘肃地方特产
美食
小吃油饼手工香酥油馍馍葱油饼油馒头油香饼包邮",平凉弘泰隆,甘肃 平凉
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/457145656/TB205AfreySBuNjy1zdXXXPxFXa_!!457145656.jpg_360x360Q90.jpg_.webp,"¥
188.00",34,"零食大礼包组合整箱超大混装好吃的休闲食品
美食
广东珠海澳门特产",澳门特产批发城,广东 珠海
0,//g.alicdn.com/s.gif,"¥
125.00",10,"台灣发进口顺丰2盒包邮日出17號凤梨酥15入一盒125元零
美食
品糕点",awjblk88,台湾 台中
0,//g.alicdn.com/s.gif,"¥
39.80",46,"网红
美食
仙豆糕全家福 传统糕点点心 六种口味",郝璐哈,江苏 南京
0,//g.alicdn.com/s.gif,"¥
20.30",100,"水晶饺子 老潮兴速冻手工水饺广式早茶点心特产
美食
正宗特色小吃",老潮兴食品有限公司,广东 汕头
0,//g.alicdn.com/s.gif,"¥
39.80",27,"【西溪糕团铺 小麻花200g×4袋】休闲零食点心杭州特产小吃
美食",西溪糕团铺,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
130.00",10,"晨盟黑糖糍粑340g 手工
美食
小吃红糖糯米糍粑 特色火锅店小吃糕点",zwz030222,上海
0,//g.alicdn.com/s.gif,"¥
19.90",336,"甘肃特产油锅盔西北
美食
大饼子传统手工油馍烧饼咸香味3个包邮",舌尖甘肃味,甘肃 平凉
0,//g.alicdn.com/s.gif,"¥
24.90",314,"口口妙沙琪玛果肉传统糕点
美食
点心休闲萨其马零食早餐2000g散装",尧北商贸,河南 郑州
0,//g.alicdn.com/s.gif,"¥
43.00",172,"老杭邦酥饼 杭州传统特色
美食
抹茶酥手工制作糕点点心零食小吃",老杭邦旗舰店,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
19.90",23,"牛舌饼 河北唐山乐亭零食特产
美食
传统 糕点小吃儿时回忆500g包邮",xiaohuahua_1234,河北 唐山
0,//g.alicdn.com/s.gif,"¥
46.80",11,"天龙心 武夷山特产 朱熹孝母饼140克*8盒茶点
美食
馅饼 传统糕点",天龙心食品,福建 南平
0,//g.alicdn.com/s.gif,"¥
14.90",1377,"黄山烧饼正宗安徽特产
美食
昱城梅干菜扣肉酥饼好吃的网红零食小吃",昱城食品旗舰店,安徽 黄山
0,//g.alicdn.com/s.gif,"¥
48.00",47,"南京老门东特产
美食
品味 好一朵茉莉花饼送礼品袋",服装辅料饰品天地,江苏 南京
0,//g.alicdn.com/s.gif,"¥
99.00",30,"榴莲西施 冰皮榴莲3盒装/榴莲
美食
零食 猫山王冷冻肉非月饼包邮",新田野生态农业,广东 广州
0,//g.alicdn.com/s.gif,"¥
24.90",242,"陕西特产 西安回民街小麻花多口味西安
美食
小零食麻花 2袋包邮",关中冷娃时代骄子专卖店,陕西 咸阳
0,//g.alicdn.com/s.gif,"¥
24.90",335,"花生酥糖唐山特产 花生酥无添加面1000g手工甜食小吃
美食
舌尖包邮",凤凰人家旗舰店,河北 唐山
0,//g.alicdn.com/s.gif,"¥
26.80",545,"安徽特产网红小吃小零食 手工 梅干菜扣肉饼黄山烧饼特色
美食
小吃",tb361290_55,安徽 黄山
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1684733249/TB2x1pGdAfb_uJkSmFPXXcrCFXa_!!1684733249.jpg_360x360Q90.jpg_.webp,"¥
50.00",8,"安徽特产手工花生酥糖250g*8袋黑芝麻酥传统糕点怀旧
美食
年货零食",tb83390163,安徽 黄山
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2258868402/TB1do6porSYBuNjSspfXXcZCpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
36.80",15,"老阿嬷牛奶爆浆绿豆糕传统手工糕点特产
美食
抹茶绿豆糕零食小吃",老阿嬷旗舰店,福建 漳州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/475325704/TB2CHf0Xc4IxuRkSS3AXXXGwXXa_!!475325704-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
21.90",1656,"知味观绿豆糕 休闲
美食
正宗传统糕点点心芝士零食杭州特产绿豆饼",知味观官方旗舰店,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1750913211/TB1v0t5w7KWBuNjy1zjXXcOypXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
99.00",35,"台湾糕点早餐趸泰红豆之恋夹心麻薯网红
美食
Q饼10个中秋月饼礼盒",youbao_sc,福建 厦门
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1mefSQFXXXXbyXXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
27.90",327,"【百草味-凤梨酥300gx2盒】特产零食糕点
美食
小吃点心盒装",百草味旗舰店,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3607812837/TB2diNEtCtYBeNjSspkXXbU8VXa_!!3607812837.jpg_360x360Q90.jpg_.webp,"¥
36.00",8,"大懒龙猪肉、 牛肉懒龙2条装老北京传统
美食
当天现做北京可闪送",琦琦美食代购,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1719214398/TB13vwMk9tYBeNjSspaXXaOOFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
69.00",48,"沈大成糕点桂花拉糕2盒 上海特产老字号 传统糯米糕点心 网红
美食",沈大成旗舰店,上海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/929837642/TB1yLC6BcyYBuNkSnfoXXcWgVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.80",10,"正宗北京特产三禾北京稻香村糕点枣泥方酥500g散装真空点心
美食
品",力士蛋糕,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2412298267/TB2R5ATaOOYBuNjSsD4XXbSkFXa_!!2412298267.jpg_360x360Q90.jpg_.webp,"¥
34.80",633,"鲜花饼云南特产
美食
现烤手工玫瑰饼五味糕点心零食1000g礼盒装",花香随鲜花饼店,云南 昆明
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/681185851/TB11aumdxtnkeRjSZSgXXXAuXXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
38.80",192,"友臣肉松饼整箱2.5斤装 特产早餐糕点小吃口袋面包
美食
零食品",猫诚旗舰店,上海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/291257147/TB1z9ZvdqLN8KJjSZFKXXb7NVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
38.00",13,"潮汕特产
美食
小吃 水晶海鲜饺 海鲜虾饺 广式茶点皮薄馅饱500克",琉璃执着,广东 汕头
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1687246706/TB2MnsQi1J8puFjy1XbXXagqVXa_!!1687246706.jpg_360x360Q90.jpg_.webp,"¥
45.80",42,"澳门特产钜记饼家 凤梨酥 澳门传统糕点
美食
进口手信年货送礼佳品",qq83393468,澳门 澳门半岛
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/124210194/TB2YqOzXRmWBuNkSndVXXcsApXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
25.00",3,"【凤凰正版】味绝天下/周浩晖著 文化
美食
小说书籍故事书
美食
悬疑小说扬州名菜扬州小吃特产
美食
每一道
美食
背后都有惊心动魄的故事",江苏凤凰文艺出版社旗舰店,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i2/124900889/TB2VyXCcAomBKNjSZFqXXXtqVXa_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
5.50",122,洽洽瓜子焦糖山核桃味咖啡蜂蜜黄油味葵花籽零食休闲食品108g,君雅食品专营店,浙江 杭州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/12524519/TB2eOMLhNuTBuNkHFNRXXc9qpXa_!!12524519-0-saturn_solar.jpg_360x360Q90.jpg_.webp,"¥
26.00",24,"宜良李烧鸭滇味烧鸭肉袋装360g 耙烂卤鸭 云南特产小吃
美食",kmdupeng1,云南 昆明
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/1719214398/TB1eEdNlH_I8KJjy1XaXXbsxpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
89.00",48,"沈大成糕点桂花拉糕3盒组合 上海特产传统糯米糕点心 网红
美食",沈大成旗舰店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1993999192/TB2On64AOCYBuNkHFCcXXcHtVXa_!!1993999192-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.90",204,"稻香村桃酥640g北京特产糕点心小吃零食休闲
美食
品稻香村礼盒",欣丰源食品专营店,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2190140824/TB1clEnh8DH8KJjSszcXXbDTFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.80",101,"重庆特产陈吉旺福小麻花小辫512g瓷器口传统
美食
小吃零食糕点",蓉逸食品专营店,四川 成都
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2836997254/TB28IVAyyCYBuNkSnaVXXcMsVXa_!!2836997254.jpg_360x360Q90.jpg_.webp,"¥
118.00",16,"榴莲西施冰皮榴莲3盒装榴莲
美食
马来西亚猫山王制作次日达包邮",广州榴冠王榴莲西施,广东 广州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3972926482/TB1JlYeDf9TBuNjy0FcXXbeiFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
29.80",39,"热卖 儿童宝宝早餐迷你卡通馒头面包水果蔬菜速冻麦大大点心
美食",麦大大美食,浙江 温州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1692258071/TB2dqT7mVkoBKNjSZFEXXbrEVXa_!!1692258071-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
32.90",853,"稻香村玫瑰鲜花饼礼盒伴手礼450g云南特产糕点点心好吃的零食
美食",稻香村食品旗舰店,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/729604004/TB2OuydG1uSBuNjy1XcXXcYjFXa_!!729604004.jpg_360x360Q90.jpg_.webp,"¥
21.80",184,"利东福腐乳饼500g广东潮汕特产
美食
潮州传统糕点心茶点潮州小吃",合欢购物吧,广东 汕头
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/56750449/TB26NktdFLM8KJjSZFBXXXJHVXa_!!56750449.jpg_360x360Q90.jpg_.webp,"¥
36.80",65,"正宗顺德李禧记鸡仔饼广东广州特产
美食
小吃酒家手工糕点心250g*3",中到笑,广东 佛山
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/169244391/TB2Z8OHagxlpuFjy0FoXXa.lXXa_!!169244391.jpg_360x360Q90.jpg_.webp,"¥
64.00",37,"台湾排队
美食
宜奕顺轩切达乳酪状元Q饼手工麻薯糕点415g 包邮",冰诺蓝柠,福建 厦门
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/3897548169/TB2N93mliQnBKNjSZFmXXcApVXa_!!3897548169-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
39.90",253,"中义黑芝麻糊脆网红薄片酥饼零食小吃
美食
点心休闲食品糕点成人款",中义食品旗舰店,湖北 荆州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/3793887350/TB2vt3YBsuYBuNkSmRyXXcA3pXa_!!3793887350-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
26.80",177,"其妙凤梨酥整箱800g厦门特产网红零食吃的
美食
休闲食品小吃成人款",星座食品专营店,福建 厦门
