Column1	deal	image	location	price	shop	title
0	24	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1096412383/TB2gVHDtFXXXXXkXXXXXXXXXXXX_!!1096412383.jpg_180x180.jpg_.webp	陕西 西安	178	西安博文电脑	"七彩虹网驰GTX650-GD5 1G台式电脑
显卡
拼650TI 750TI 4G促销包邮"
0	5	//g-search2.alicdn.com/img/bao/uploaded/i4/i2/2598229268/TB1UggFAACWBuNjy0FaXXXUlXXa_!!0-item_pic.jpg_180x180.jpg_.webp	湖北 武汉	3099	武汉零点科技	"Asus/华硕猛禽ROG STRIX-GTX1070-OC8G-GAMING
显卡
猛禽高频版"
0	9	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2086042282/TB2BEpTG1SSBuNjy0FlXXbBpVXa_!!2086042282-0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	1999	钻盟数码专营店	"Gigabyte/技嘉 AORUS GTX1060 G1 Gaming 6G 风魔 wf2oc 游戏独立电脑台式机小雕牌
显卡"
0	19	//g-search1.alicdn.com/img/bao/uploaded/i4/i1/1697640815/TB227tTGeuSBuNjSsplXXbe8pXa_!!1697640815-0-item_pic.jpg_180x180.jpg_.webp	广西 南宁	1999	南宁风之航数码配件专营店	"顺丰耕升GTX1060极客版G魂6g游戏独立
显卡
吃鸡
显卡
超GTX970非1070"
0	5	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1096412383/TB2owlsfY1YBuNjSszhXXcUsFXa_!!1096412383.jpg_180x180.jpg_.webp	陕西 西安	1099	西安博文电脑	"影驰GTX1060 3G吃鸡游戏
显卡
灭960 1050TI 4g拼1080TI 1070TI包邮"
0	17	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1134114936/TB11Jsrn_mWBKNjSZFBXXXxUFXa_!!0-item_pic.jpg_180x180.jpg_.webp	广东 广州	3049	慧川数码专营店	"技嘉GTX1070 G1 GAMING-8GD 绝地求生吃鸡电脑游戏
显卡
8G"
0	9	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1kLKyPXXXXXb5XpXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp	广东 广州	1599	精影旗舰店	"高效吃鸡游戏 精影 GTX980 4G终极玩家高端
显卡
全新独立游戏
显卡"
0	18	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2086042282/TB2mA7rGNSYBuNjSsphXXbGvVXa_!!2086042282-0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	1099	钻盟数码专营店	"Gigabyte/技嘉 GTX1050TI OC 4G 风魔版 Gaming G1 超频独立
显卡"
0	4	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/13969819/TB2fwcYgRjTBKNjSZFwXXcG4XXa_!!13969819.jpg_180x180.jpg_.webp	广东 深圳	999	hongda000859	"GTX1060
显卡
笔记本电脑
显卡
笔记本
显卡
MXM
显卡
965游戏本
显卡"
0	10	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/159444460/TB2xkcZGMaTBuNjSszfXXXgfpXa_!!159444460.jpg_180x180.jpg_.webp	湖北 武汉	1539	tyymoon81	"蓝宝石RX570 4G白金版台式机电脑电竞吃鸡游戏独立
显卡
rx 570 4g"
0	20	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/86925373/TB2HuxbxiCYBuNkHFCcXXcHtVXa_!!86925373.jpg_180x180.jpg_.webp	广东 广州	1448	广州昌源	"全新微星索泰耕升昂达GTX1060 5G电竞游戏1065
显卡
另有1063独显6G"
0	17	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/231057924/TB25pHciByWBuNkSmFPXXXguVXa_!!231057924.jpg_180x180.jpg_.webp	广东 深圳	618	lulu890618	"泰塔GTX750TI 2GD5高清4K单槽2U小机箱游戏吃鸡刀卡半高
显卡"
0	40	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/676297070/TB2rZwFdZnI8KJjSsziXXb8QpXa_!!676297070.jpg_180x180.jpg_.webp	广东 深圳	318	诚信威科技	"正品影驰七彩虹GTX750Ti2G吃鸡游戏
显卡
秒gtx650ti 追gtx1050"
0	25	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2757558756/TB12Pp0Xs4IxuRjHxuRXXb_jXXa_!!0-item_pic.jpg_180x180.jpg_.webp	湖北 武汉	999	sapphire蓝宝石旗舰店	"蓝宝石RX560 4G白金版OC 1300MHz 75W电脑台式机游戏吃鸡独立
显卡"
0	4	//g.alicdn.com/s.gif	重庆	2399	志硕数码专营店	"分期免息技嘉GTX1060IXOC-6GD迷你游戏
显卡
GTX1060 6G ITX小钢炮"
0	2	//g.alicdn.com/s.gif	广东 深圳	6999	酷多电子	"预售 NVIDIA/英伟达 GTX 1180 Founders Edition 16G 公版
显卡"
0	23	//g.alicdn.com/s.gif	广东 广州	849	xfx讯景旗舰店	"XFX讯景RX560D 4G
显卡
战狼游戏独立台式机amd
显卡
D5全新正品包邮"
0	12	//g.alicdn.com/s.gif	四川 成都	938	ko花小姐	"华硕GTX1060 3G独立
显卡
技嘉耕升1070 1080 6G 770 970 1050 4G"
0	12	//g.alicdn.com/s.gif	重庆	498	流行it时尚	"技嘉GTX960 2G OC 高频 短卡 台式机独立 吃鸡 高点
显卡"
0	255	//g.alicdn.com/s.gif	上海	60	楼蓝电子科技	"1G华硕或七彩虹随机GT430-GT610 1G另有650 1050ti2g电脑独立
显卡"
0	86	//g.alicdn.com/s.gif	广东 深圳	293	qq78200665	"吃鸡
显卡
包邮原装GTX750Ti 2G台式独立游戏
显卡
2g独显1年包换"
0	8	//g.alicdn.com/s.gif	上海	1580	淡忘秋雨时	"华硕 GTX1060 6G 雪豹游戏
显卡
另有1070TI 1070 1080TI猛禽"
0	8	//g.alicdn.com/s.gif	陕西 西安	3299	ffmod水冷工作室	"七彩虹iGame GTX 1070 Vulcan X OC GTX1070 8G超频版 游戏
显卡"
0	7	//g.alicdn.com/s.gif	江苏 南京	4299	乖乖兔j1	"国行Asus/华硕 猛禽 ROG STRIX-GTX1070TI-A8G-GAMING
显卡
非O8G"
0	7	//g.alicdn.com/s.gif	湖北 武汉	3049	youren685	"迪兰RX Vega56 8G X-Serial战神 HBM2 电脑游戏独立
显卡"
0	9	//g.alicdn.com/s.gif	江苏 南京	899	huioywei	"梅捷GTX1050Ti赤龙4GB S1梅捷
显卡
游戏
显卡
高端
显卡
4G
显卡
128bt"
0	15	//g.alicdn.com/s.gif	广东 广州	550	feihu678	"原装正品 Quadro Q4000 2G 专业图形
显卡
秒"
0	1	//g.alicdn.com/s.gif	江苏 南京	3088	影驰电脑硬件旗舰店	"影驰 GeForce GTX1070无双 8G/256Bit 单槽 刀卡 小机箱独立
显卡"
0	25	//g.alicdn.com/s.gif	广东 广州	2049	泽域数码专营店	"耕升GTX1060 6G
显卡
烈风1066独立
显卡
吃鸡游戏
显卡
独显1060
显卡
6g"
0	5	//g.alicdn.com/s.gif	广东 深圳	1599	铭鑫旗舰店	"铭鑫GTX1060独显6G幻彩版D5台式机电脑吃鸡逆水寒游戏独立
显卡"
0	83	//g.alicdn.com/s.gif	河南 郑州	158	爱丝冰奴8	"蓝宝石HD7850多款吃鸡 1G 2G D5 256位 独立游戏
显卡
R9 270 370"
0	2	//g.alicdn.com/s.gif	广东 广州	2299	慧川数码专营店	"七彩虹GTX1060
显卡
6G iGame 烈焰战神 6GD5 AD豪华版 X Top U"
0	3	//g.alicdn.com/s.gif	上海	3150	淡忘秋雨时	"技嘉GTX1080 8G G1 GAMING 电脑直播吃鸡
显卡
逆水寒游戏
显卡"
0	16	//g.alicdn.com/s.gif	广东 深圳	388	卡诺基旗舰店	"卡诺基电脑
显卡
hd7770游戏独立4g游戏
显卡
畅玩网游"
0	4	//g.alicdn.com/s.gif	上海	2399	臻品数码专营店	"顺丰包邮 丽台GTX1060 6GB 公版设计游戏
显卡
1060 电竞游戏
显卡"
0	12	//g.alicdn.com/s.gif	湖北 武汉	3399	丙成数码专营店	"影驰1070Ti
显卡
GTX1070Ti GAMER吃鸡
显卡
1070TI主机GTX1070TI
显卡"
0	7	//g.alicdn.com/s.gif	江西 南昌	3099	沪祺数码专营店	"蓝宝石RX VEGA56 8G HBM2白金游戏独立
显卡
VEGA56 8G AMD
显卡"
0	5	//g.alicdn.com/s.gif	广东 深圳	999	改改778	"HP惠普GTX970 4G D5 独立游戏吃鸡
显卡
超GTX1060 GTX1050TI 980"
0	22	//g.alicdn.com/s.gif	陕西 西安	328	西安博文电脑	"全新库存 迪兰恒进R9370 酷能2G游戏独立
显卡
超GTX750TI非550包邮"
0	24	//g.alicdn.com/s.gif	江苏 南京	529	钻盟数码专营店	"Gigabyte/技嘉 GT1030 2G 显存 半高刀卡 大小机箱用游戏
显卡"
0	53	//g.alicdn.com/s.gif	广东 东莞	268	华金电脑配件店	"微星GTX750Ti 2G 台式电脑高清游戏
显卡
节能版秒GTX650 1G 950"
0	22	//g.alicdn.com/s.gif	浙江 杭州	150	学海的名字	"华硕GTX650 1G 游戏
显卡
秒七彩虹华硕GTX550Ti 650ti 750 2G 4G"
0	10	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/843716236/TB2sjBnlMvD8KJjy0FlXXagBFXa_!!843716236.jpg_180x180.jpg_.webp	浙江 杭州	280	学海的名字	"七彩虹GTX750Ti
显卡
2G吃鸡游戏拼华硕GTX650TI 660 950 650
显卡"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/198704063/TB2ssjBai6guuRjy1XdXXaAwpXa_!!198704063.jpg_180x180.jpg_.webp	广东 深圳	2088	weifeng724928	"EVGA GTX980TI 6G Kingpin 豪华版 吃鸡逆水寒独立台式机游戏
显卡"
0	20	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/3144038124/TB20niPqLiSBuNkSnhJXXbDcpXa_!!3144038124.jpg_180x180.jpg_.webp	广东 深圳	628	深圳鑫视奇科技	"原生 6VGA 免转接 多屏
显卡
6屏
显卡
一拖六多屏电脑六屏
显卡"
0	10	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/26088756/TB2MhFOmrYI8KJjy0FaXXbAiVXa_!!26088756.jpg_180x180.jpg_.webp	湖北 武汉	1799	remol	"★肥猫家★GTX1060 6G 黑金至尊 VR 吃鸡逆水寒游戏独立
显卡"
0	2	//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1073027669/TB2xMdIn4HI8KJjy1zbXXaxdpXa_!!1073027669.jpg_180x180.jpg_.webp	安徽 合肥	2480	wy84528498	"技嘉P104-100 4G 专业矿卡 算力40M另有全系列
显卡
咨询有惊喜"
0	11	//g-search1.alicdn.com/img/bao/uploaded/i4/i1/116679947/TB252YWa4WYBuNjy1zkXXXGGpXa_!!116679947.jpg_180x180.jpg_.webp	河南 郑州	938	郑州博信	"七彩虹/影驰GTX1060 3G 吃鸡游戏
显卡"
0	6	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1639766604/TB2_Pv4GXOWBuNjy0FiXXXFxVXa_!!1639766604.png_180x180.jpg_.webp	陕西 西安	1899	meatball店主实拍	"影驰 GTX1060 6G Gamer 台式电脑独立游戏吃鸡逆水寒
显卡
6G独显"
0	7	//g-search2.alicdn.com/img/bao/uploaded/i4/i4/338705742/TB2dRe1xyOYBuNjSsD4XXbSkFXa_!!338705742.jpg_180x180.jpg_.webp	广东 深圳	568	创宇商行	"影驰
显卡
GTX960真2G骁将中高校吃鸡游戏
显卡
畅玩绝地求生-逆水寒"
0	3	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2288147551/TB2EmlmdN6I8KJjSszfXXaZVXXa_!!2288147551.jpg_180x180.jpg_.webp	江苏 南京	2099	asus全国平台	"Asus/华硕 GTX1060 O6G GAMING冰骑士 非公版GTX1060电脑游戏
显卡"
0	89	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2408064468/TB2jePEFeGSBuNjSspbXXciipXa_!!2408064468-0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	829	晨曦电脑硬件专营店	"耕升 GTX1050 2G D5 旋风 吃鸡游戏独立
显卡
战GTX1060 6G 750TI"
0	6	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/21216258/TB2rgtjmYsrBKNjSZFpXXcXhFXa_!!21216258.jpg_180x180.jpg_.webp	湖北 武汉	3189	引月	"蓝宝石RX VEGA56 8G HBM2超白金电脑独立
显卡"
0	6	//g-search1.alicdn.com/img/bao/uploaded/i4/i3/268732150/TB2MWPzoZbI8KJjy1zdXXbe1VXa_!!268732150.jpg_180x180.jpg_.webp	上海	5099	xiepei1591	"英伟达NVIDIA Quadro P4000 8G 正品盒装专业
显卡
另有M4000P5000"
0	1	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/30452943/TB2b4dNuCXlpuFjy0FeXXcJbFXa_!!30452943.png_180x180.jpg_.webp	北京	1299	mayanxiu1099	"现货 翔升 GTX1050Ti战旗Mini 4GD5 ITX小
显卡
刀卡 单槽半高1050"
0	29	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3390791546/TB2J2MWaGQoBKNjSZJnXXaw9VXa_!!3390791546.png_180x180.jpg_.webp	广东 广州	167	天岛公司	"一线大品牌技嘉GTX650TI 1G D5独显电脑游戏
显卡
原装正品"
0	78	//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1683198453/TB2WDo9dsUrBKNjSZPxXXX00pXa_!!1683198453.png_180x180.jpg_.webp	浙江 杭州	358	内存cpu帮主	"包邮 华硕的GTX760 2G D5 电脑游戏
显卡
LOL 守望 逆水寒 吃鸡流畅"
0	6	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/57083743/TB24kjhzkKWBuNjy1zjXXcOypXa_!!57083743.jpg_180x180.jpg_.webp	广东 深圳	1299	du_du9	"昂达GTX1060 5G 独立吃鸡游戏电脑
显卡
1065 非3G 6G 畅玩逆寒"
0	53	//g.alicdn.com/s.gif	浙江 杭州	480	内存cpu帮主	"华硕GTX960 2G D5台式机游戏
显卡
守望 逆水寒 吃鸡 保修6个月"
0	5	//g.alicdn.com/s.gif	重庆	2099	创众达数码专营店	"索泰GTX1060-6G至尊Plus 电脑游戏
显卡
四风扇独立
显卡
吃鸡逆水寒"
0	60	//g.alicdn.com/s.gif	广东 广州	288	jiayu_86	"影驰GTX750TI 2G D5 大将版原装电脑高清游戏独立
显卡
拼GTX960 1G"
0	7	//g.alicdn.com/s.gif	重庆	3899	创众达数码专营店	"【顺丰全新】索泰GTX1080-8GD5X至尊Plus OC高端游戏
显卡
逆水寒"
0	43	//g.alicdn.com/s.gif	湖北 武汉	316	又从西厢过83	"全新正品影驰GTX750TI 2G D5 台式机独立
显卡
gtx750ti骁将 2G"
0	16	//g.alicdn.com/s.gif	广东 深圳	1199	佳达高科	"原生态HDMI 多屏
显卡
显卡
6屏
显卡
R7 350 4G 原始接口HDMI"
0	11	//g.alicdn.com/s.gif	上海	1549	晓献数码专营店	"顺丰含增票 丽台Quadro P620专业图形工作站设计绘图2G
显卡
支持4K"
0	2	//g.alicdn.com/s.gif	江苏 南京	2899	然旭科技	"索泰 GTX1070-8GD5 X-Gaming 索泰1070 8G独立游戏
显卡
盒装"
0	6	//g.alicdn.com/s.gif	上海	1899	爵瑟数码专营店	"影驰 GeForce GTX1060 大将 6G/192Bit/GDDR5 独立游戏吃鸡
显卡"
0	10	//g.alicdn.com/s.gif	江苏 常州	5299	中国银行100	"映众GTX1080TI冰龙超级版11G
显卡
吃鸡游戏电脑独立
显卡
四风扇"
0	5	//g.alicdn.com/s.gif	广东 深圳	1890	联景数码专营店	"AMD FirePro W8000专业图形
显卡
4GB GDDR5 GCN架构3D设计绘图渲染"
0	16	//g.alicdn.com/s.gif	湖北 武汉	6499	索泰旗舰店	"顺丰现货 索泰 GTX1080Ti-11GD5X PGF OC 非公版逆水寒 独立
显卡"
0	13	//g.alicdn.com/s.gif	广东 广州	1399	萨姆尔数码专营店	"映众GTX1060 3G 黑金战神/Ultra冰龙超级版 台式电脑独立游戏
显卡"
0	3	//g.alicdn.com/s.gif	广东 广州	1999	广州景丰电子	"Radeon Pro 专业
显卡
｜AMD WX4100 4GB 3D设计绘图 原厂盒装行货"
0	98	//g.alicdn.com/s.gif	江苏 南京	259	讯鑫科技	"包邮新GTX660 2G D5吃鸡
显卡
游戏高端
显卡
高清独显 畅玩逆水寒"
0	5	//g.alicdn.com/s.gif	湖北 武汉	4699	索泰旗舰店	"顺丰现货 索泰GeForce GTX1080-8GD5X 玩家力量PGF 台式独立
显卡"
0	33	//g.alicdn.com/s.gif	湖北 武汉	819	瑞达中腾数码专营店	"现货ZOTAC/索泰 GTX1050-2GD5雷霆独立电脑2G游戏
显卡"
0	5	//g.alicdn.com/s.gif	上海	1050	淡忘秋雨时	"EVGA GTX1060 3G mini游戏
显卡
短卡 ITX机箱小
显卡
逆水寒游戏卡"
0	26	//g.alicdn.com/s.gif	四川 成都	338	汰完镁2008	"华硕/七彩虹GTX760 2G 4G吃鸡
显卡
索泰660ti960 1060 3g 1050TI"
0	3	//g.alicdn.com/s.gif	湖北 武汉	2999	youren685	"耕升GTX1070Ti 追风 8G 电脑游戏独立
显卡"
0	22	//g.alicdn.com/s.gif	广东 深圳	170	8838.com	"全新
显卡
~华硕R9 270~华硕HD8760~MSI R7 240刀卡~吃鸡
显卡"
0	39	//g.alicdn.com/s.gif	河南 郑州	358	yao0513	"多款索泰GTX760 2G独立游戏高端电脑
显卡
吃鸡台式机独显包邮"
0	3	//g.alicdn.com/s.gif	浙江 宁波	2499	asus华硕旗舰店	"华硕GTX1060-6G-GAMING 猛禽战枭版独显6g非公版电脑吃鸡游戏
显卡"
0	14	//g.alicdn.com/s.gif	湖北 武汉	5799	卡基科技	"寒山居 映众GTX1080TI冰龙超级版11G非公版吃鸡逆水寒游戏
显卡"
0	23	//g.alicdn.com/s.gif	广东 深圳	258	a13590497575	"包邮吃鸡
显卡
GTX750 2G高清台式电脑游戏
显卡
超GTX750TI 650 740"
0	108	//g.alicdn.com/s.gif	浙江 杭州	2399	微星旗舰店	"msi/微星旗舰红龙全新台式机电脑电竞独立GTX1060吃鸡游戏
显卡
6G"
0	29	//g.alicdn.com/s.gif	广东 广州	1159	萨姆尔数码专营店	"影驰GTX1050Ti GAMER 4G
显卡
台式电脑游戏独立
显卡
4G游戏独显"
0	6	//g.alicdn.com/s.gif	浙江 杭州	1849	普指数码专营店	"影驰GTX1060大将6G吃鸡独立
显卡
台式机电脑游戏
显卡
高清游戏HDMI"
0	13	//g-search2.alicdn.com/img/bao/uploaded/i4/i3/16609062/TB29zFDdKuSBuNjSsplXXbe8pXa_!!16609062.jpg_180x180.jpg_.webp	广东 深圳	210	信诚显卡	原装HP Q2000 3D建模渲染专业图形卡另有Q410 Q600 Q5000 Q6000
0	11	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/13260315/TB2R7gii5MnBKNjSZFCXXX0KFXa_!!13260315.jpg_180x180.jpg_.webp	浙江 宁波	3699	胡摩西	"MSI/微星 红龙 GTX1070TI GAMING 8G 256BIT 绝地求生游戏
显卡"
0	10	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1030494238/TB1mZc3kBjTBKNjSZFuXXb0HFXa_!!0-item_pic.jpg_180x180.jpg_.webp	上海	1199	罗望数码专营店	"msi/微星 GTX1050Ti 4GT LP 高清 刀卡 迷你/游戏
显卡
半高
显卡"
0	15	//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2565853865/TB2PItln1OSBuNjy0FdXXbDnVXa_!!2565853865.jpg_180x180.jpg_.webp	广东 深圳	870	佳达高科	"原生态HDMI 多屏
显卡
显卡
6屏
显卡
R7 350 2G 原始接口6HDMI"
0	21	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1746864514/TB2SWeWnYorBKNjSZFjXXc_SpXa_!!1746864514-0-item_pic.jpg_180x180.jpg_.webp	江苏 南京	1399	和瑟数码专营店	"七彩虹GTX1060 3G台式机电脑独立游戏
显卡
iGame烈焰战神U-3GD5"
0	31	//g-search1.alicdn.com/img/bao/uploaded/i4/i2/843716236/TB2eDbNueySBuNjy1zdXXXPxFXa_!!843716236.jpg_180x180.jpg_.webp	浙江 杭州	230	学海的名字	"华硕/七彩虹GTX750 2G D5 台式机游戏独立
显卡
拼750Ti 1050 2G"
0	34	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1683198453/TB2htLzbKALL1JjSZFjXXasqXXa_!!1683198453.jpg_180x180.jpg_.webp	浙江 杭州	263	内存cpu帮主	"技嘉GTX750TI 2GD5秒 游戏
显卡
LOL 守望 逆水寒 吃鸡 台式机电脑"
0	15	//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1821999364/TB2LfJnr5OYBuNjSsD4XXbSkFXa_!!1821999364.jpg_180x180.jpg_.webp	湖北 武汉	1499	卡基科技	"全新华硕GTX1060 5G 游戏电脑台式机吃鸡
显卡"
0	4	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2113798754/TB1LbyomQZmBKNjSZPiXXXFNVXa_!!0-item_pic.jpg_180x180.jpg_.webp	广东 广州	2899	萨姆尔数码专营店	"影驰GTX1070大将 8G
显卡
吃鸡台式电脑游戏独立
显卡
GTX1070
显卡"
0	12	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/654519625/TB1J_uYn2ImBKNjSZFlXXc43FXa_!!0-item_pic.jpg_180x180.jpg_.webp	浙江 宁波	899	asus华硕旗舰店	"华硕ph-gtx1050旗舰店全新2g独显电脑电竞台式机吃鸡游戏独立
显卡"
0	4	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/622007545/TB29oK0D1uSBuNjy1XcXXcYjFXa_!!622007545.png_180x180.jpg_.webp	安徽 合肥	5399	我的lonelystar	"EVGA GTX1080 GTX1080TI SC FTW3 超频
显卡"
0	7	//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1032363663/TB2XCGLJr5YBuNjSspoXXbeNFXa_!!1032363663-0-item_pic.jpg_180x180.jpg_.webp	北京	1799	易图云天数码专营店	"AMD Firepro W7000 4GB DDR5专业绘图作图平面设计3D渲染建模视频剪辑图形工作站专业图形
显卡
超P1000"
0	6	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/1930098175/TB2EiN.AyCYBuNkHFCcXXcHtVXa_!!1930098175.jpg_180x180.jpg_.webp	四川 成都	448	ko花小姐	"华硕猛禽GTX950 2G网吧游戏拆机电脑
显卡
另影驰七彩虹960 970 4G"
0	63	//g-search2.alicdn.com/img/bao/uploaded/i4/i2/1096412383/TB2xAjvtFXXXXaXXXXXXXXXXXXX_!!1096412383.jpg_180x180.jpg_.webp	陕西 西安	178	西安博文电脑	"影驰GTX650虎将1GD5
显卡
独显英雄联盟游戏台式机电脑独立
显卡"
0	25	//g-search2.alicdn.com/img/bao/uploaded/i4/i4/46108359/TB1Rp1SmuOSBuNjy0FdXXbDnVXa_!!0-item_pic.jpg_180x180.jpg_.webp	上海	685	tony914	"高端
显卡
讯景R9 380X 4G DDR5台式机电脑电竞吃鸡游戏独立
显卡"
0	13	//g-search2.alicdn.com/img/bao/uploaded/i4/i2/13260315/O1CN011ECJD13YA1d5dC9_!!13260315.jpg_180x180.jpg_.webp	浙江 宁波	1499	胡摩西	"MSI/微星 GTX 1060 飙风 5G G DDR5 逆水寒吃鸡游戏性价比
显卡"
0	28	//g.alicdn.com/s.gif	上海	1099	万圣数码专营店	"微星 GTX 1050Ti 4G 飙风 台式主机电脑 吃鸡 游戏 独立
显卡"
0	41	//g.alicdn.com/s.gif	广东 深圳	140	qqlijuan520	"高端
显卡
GTX650电脑游戏独立
显卡
台式1G D5 秒假2g HD6750 GT750"
0	25	//g.alicdn.com/s.gif	四川 成都	1999	广硕汇	"索泰GTX1060X-GamingOC6G游戏独立
显卡
吃鸡台式高端逆水寒三风扇"
0	13	//g.alicdn.com/s.gif	上海	1048	锋杨电脑配件超市	"NVIDIA Quadro P620 2G专业图形平面设计渲染绘图
显卡
超P600
显卡"
0	19	//g.alicdn.com/s.gif	四川 成都	999	潘健的	"诚信科技 七彩虹/索泰GTX970 4G 6G
显卡
另有GTX970 GTX1060 3G"
0	11	//g.alicdn.com/s.gif	辽宁 沈阳	2099	newanson1	"映众GTX1060冰龙海量版6G 台式机电脑独立
显卡
非黑金红龙烈焰大将"
0	4	//g.alicdn.com/s.gif	四川 成都	1399	成都百汇电子	"全新 GTX1060 5G/6G/3G
显卡
1065电脑吃鸡游戏
显卡
超GTX1050TI 4G"
0	1	//g.alicdn.com/s.gif	江苏 南京	2399	jshanfly2000	"华擎
显卡
Gaming X RX580 8G 0C
显卡
8K现货 送X370 Killer SLi"
0	3	//g.alicdn.com/s.gif	山东 烟台	1850	tb292288774	"七彩虹GTX1060 6G X-Top烈焰战神吃鸡游戏独立
显卡
非RX580 1070Ti"
0	3	//g.alicdn.com/s.gif	浙江 宁波	2799	asus华硕旗舰店	"华硕XG-STATION-PRO雷电3游戏笔记本
显卡
扩展坞支持1080 1060"
0	11	//g.alicdn.com/s.gif	上海	879	旌皓数码专营店	"微星GTX1050 2G OC GTX1050飙风2G
显卡
短小卡迷你ITX游戏独立
显卡"
0	10	//g.alicdn.com/s.gif	湖北 武汉	2069	千机堂电脑专营店	"蓝宝石RX580 8G超白金OC台式机电脑吃鸡游戏独立
显卡
RX580
显卡"
0	28	//g.alicdn.com/s.gif	广东 广州	1999	萨姆尔数码专营店	"影驰GTX1060 GAMER 6G
显卡
台式机电脑独立游戏
显卡
6G独显"
0	10	//g.alicdn.com/s.gif	广东 深圳	1050	创源电子_2009	"XFX讯景R9 390X 8G 512位 D5 4K魔尊非公版游戏独立
显卡
超gtx970"
0	16	//g.alicdn.com/s.gif	上海	1999	技嘉中嘉专卖店	"技嘉/Gigabyte
显卡
GTX1060 WF2OC风魔 6G
显卡
电脑游戏逆水寒
显卡"
0	1	//g.alicdn.com/s.gif	广东 深圳	1198	zzsr肖雄	"全新耕升 GTX1060 暴风 1544MHz1759MHz8008 3G192bit GDDR5
显卡"
0	10	//g.alicdn.com/s.gif	广东 深圳	2059	吾萌萌	"蓝宝石 RX580 8G 超白金OC吃鸡游戏独立
显卡
非GTX1060 GTX1070Ti"
0	11	//g.alicdn.com/s.gif	广东 东莞	368	qiaohui_	"七彩虹烈焰战神 索泰GTX950 2G 吃鸡
显卡
秒技嘉750TI 760 追1050"
0	10	//g.alicdn.com/s.gif	广东 深圳	1199	黄丽丽2584	"万丽GTX1060 3G 公版 游戏
显卡
兼容外星人X51 另有1060 6G 现货"
0	9	//g.alicdn.com/s.gif	湖北 武汉	1699	丙成数码专营店	"影驰GTX1060 mini 6G ITX小机箱HTPC 电脑独立游戏
显卡"
0	56	//g.alicdn.com/s.gif	广东 深圳	195	diyfrank	"影驰 GT740骁将 2G独显D5 台式机电脑办公 独立
显卡
LOL游戏
显卡"
0	38	//g.alicdn.com/s.gif	浙江 杭州	278	白杨8	"七彩虹gtx750ti 2GD5游戏
显卡
吃鸡
显卡
网吧拆机
显卡
电脑独显台式"
0	4	//g.alicdn.com/s.gif	广东 湛江	1138	有左时间	"影驰 GTX1060 游戏
显卡
3G 拼RX570 480 470 6G gtx1070 980 780"
0	87	//g.alicdn.com/s.gif	湖南 长沙	248	yama数码	"顺丰 华硕gtx750 2g 台式机电脑高清游戏
显卡
畅玩逆水寒吃鸡 独显"
0	3	//g.alicdn.com/s.gif	上海	3050	淡忘秋雨时	"映众GTX1080 8G冰龙超级版游戏
显卡
另有1070 1060 1050TI RX580"
0	20	//g.alicdn.com/s.gif	浙江 杭州	2199	微星旗舰店	"MSI/微星GTX1060 DUCK闇黑龙爵台式机电脑独立游戏吃鸡全新
显卡
6G"
